20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753971	bsn-a001-00-000000013604308	13	02	8753	M	2	add_to_cart	1	238000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000553654562	bsn-a001-00-000000013604308	11	11	33421	M	1	add_to_cart	1	40000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753971	bsn-a001-00-000000013604308	11	02	8753	M	1	add_to_cart	1	119000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753985	bsn-a001-00-000000013604308	11	09	423504	M	2	add_to_cart	1	28000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753985	bsn-a001-00-000000013604308	11	09	423504	M	2	purchase	1	13500
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541754004	bsn-a001-00-000000013604308	18	02	8753	M	2	purchase	1	99000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000553654563	bsn-a001-00-000000013604308	18	07	684926	M	1	add_to_cart	1	120000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753969	bsn-a001-00-000000013604308	16	18	8753	M	1	add_to_cart	2	65000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541754005	bsn-a001-00-000000013604308	08	18	8753	M	2	add_to_cart	1	53000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753960	bsn-a001-00-000000013604308	22	02	8753	M	1	purchase	1	81000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753985	bsn-a001-00-000000013604308	09	09	423504	M	1	purchase	1	13500
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000553654562	bsn-a001-00-000000013604308	09	99	684926	M	1	add_to_cart	1	80000
20260809	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541754004	bsn-a001-00-000000013604308	21	06	8753	M	1	purchase	1	147300
