20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541754004	bsn-a001-00-000000013604308	21	10	8753	M	1	add_to_cart	1	180200
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753966	bsn-a001-00-000000013604308	21	10	8753	M	1	add_to_cart	1	170000
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541754005	bsn-a001-00-000000013604308	07	01	33421	M	2	purchase	1	99300
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753996	bsn-a001-00-000000013604308	10	09	8753	M	1	purchase	1	99540
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753961	bsn-a001-00-000000013604308	01	02	8753	M	1	add_to_cart	1	130000
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000553654563	bsn-a001-00-000000013604308	14	09	33421	M	1	purchase	1	69300
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541754003	bsn-a001-00-000000013604308	14	02	8753	M	1	purchase	1	44100
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753988	bsn-a001-00-000000013604308	13	99	684926	M	1	purchase	1	35550
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753988	bsn-a001-00-000000013604308	13	99	684926	M	1	add_to_cart	2	90000
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541754005	bsn-a001-00-000000013604308	05	01	33421	M	2	add_to_cart	1	88000
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753996	bsn-a001-00-000000013604308	17	02	684926	M	1	add_to_cart	1	90000
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753966	bsn-a001-00-000000013604308	17	18	8753	M	1	purchase	1	120150
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753959	bsn-a001-00-000000013604308	17	06	8753	M	1	add_to_cart	1	80000
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000553654563	bsn-a001-00-000000013604308	17	16	8753	M	1	add_to_cart	2	239000
20260817	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753965	bsn-a001-00-000000013604308	16	06	466189	M	1	add_to_cart	1	90000
