20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	스토어	nad-a001-02-000000541753967	bsn-a001-00-000000013604308	07	99	98128	M	1	0	0	8	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	단백질파우더	nad-a001-02-000000541753984	bsn-a001-00-000000013604308	07	11	768323	M	3	0	0	11	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	단백질보충제	nad-a001-02-000000541753974	bsn-a001-00-000000013604308	07	02	529514	M	2	0	0	2	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	나혼자산다던햇님생식	nad-a001-02-000000541754004	bsn-a001-00-000000013604308	07	11	8753	M	1	0	0	2	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	단백질보충제	nad-a001-02-000000541753969	bsn-a001-00-000000013604308	07	02	529514	M	4	0	0	20	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	쉐이크	nad-a001-02-000000541753980	bsn-a001-00-000000013604308	07	15	529514	M	2	0	0	7	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	프로틴다이어트	nad-a001-02-000000541753978	bsn-a001-00-000000013604308	07	02	98128	M	2	0	0	10	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	프로틴	nad-a001-02-000000541753977	bsn-a001-00-000000013604308	07	06	768323	M	2	0	0	20	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	프로틴바	nad-a001-02-000000553654554	bsn-a001-00-000000013604308	07	02	529514	M	2	0	0	12	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	프로틴	nad-a001-02-000000541753970	bsn-a001-00-000000013604308	07	99	529514	M	2	0	0	3	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	라이프밀	nad-a001-02-000000541754005	bsn-a001-00-000000013604308	07	99	529514	M	2	0	0	9	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	프로틴	nad-a001-02-000000541753978	bsn-a001-00-000000013604308	07	02	529514	M	1	0	0	5	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	2개	nad-a001-02-000000541753965	bsn-a001-00-000000013604308	07	99	529514	M	1	0	0	5	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	프로틴	nad-a001-02-000000541753969	bsn-a001-00-000000013604308	07	99	768323	M	5	0	0	45	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	쉐이크	nad-a001-02-000000541753980	bsn-a001-00-000000013604308	07	09	529514	M	4	0	0	13	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	사랑이	nad-a001-02-000000541753992	bsn-a001-00-000000013604308	07	02	529514	M	1	0	0	10	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	단백질보충제	nad-a001-02-000000541753970	bsn-a001-00-000000013604308	07	02	529514	M	2	0	0	3	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	단백질파우더	nad-a001-02-000000541753984	bsn-a001-00-000000013604308	07	04	768323	M	1	0	0	3	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	프로틴쉐이크	nad-a001-02-000000541753980	bsn-a001-00-000000013604308	07	14	529514	M	1	0	0	6	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	단백질파우더	nad-a001-02-000000541753974	bsn-a001-00-000000013604308	07	10	768323	M	2	0	0	14	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	사랑이	nad-a001-02-000000541753984	bsn-a001-00-000000013604308	07	02	529514	M	1	0	0	13	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	프로틴바	nad-a001-02-000000553654554	bsn-a001-00-000000013604308	07	09	529514	M	1	0	0	4	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	다이어트	nad-a001-02-000000541753972	bsn-a001-00-000000013604308	07	02	529514	M	6	0	0	24	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	프로틴	nad-a001-02-000000541753970	bsn-a001-00-000000013604308	07	06	768323	M	2	0	0	24	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	단백질쉐이크	nad-a001-02-000000541753972	bsn-a001-00-000000013604308	07	99	529514	M	1	0	0	5	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	스토어	nad-a001-02-000000541753963	bsn-a001-00-000000013604308	07	03	98128	M	1	0	0	9	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	단백질파우더	nad-a001-02-000000541753973	bsn-a001-00-000000013604308	07	18	768323	M	1	0	0	8	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	사랑님	nad-a001-02-000000541753984	bsn-a001-00-000000013604308	07	02	529514	M	1	0	0	11	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	황성주생식	nad-a001-02-000000541753966	bsn-a001-00-000000013604308	07	02	27758	P	1	0	0	3	0
20260725	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	단백질파우더	nad-a001-02-000000541753972	bsn-a001-00-000000013604308	07	18	768323	M	1	0	0	6	0
