20260711	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209021	bsn-a001-00-000000013604308	22	09	8753	M	1	add_to_cart	1	180200
20260711	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	22	09	684926	M	1	purchase	1	114610
20260711	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	22	02	8753	M	1	purchase	1	54000
20260711	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209017	bsn-a001-00-000000013604308	22	04	8753	M	1	add_to_cart	1	45000
20260711	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208911	bsn-a001-00-000000013604308	21	09	8753	M	1	add_to_cart	1	45000
20260711	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753966	bsn-a001-00-000000013604308	11	18	684926	M	2	purchase	1	30600
20260711	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753990	bsn-a001-00-000000013604308	23	09	8753	M	1	purchase	1	47790
20260711	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753990	bsn-a001-00-000000013604308	23	09	8753	M	1	add_to_cart	1	59000
20260711	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541754004	bsn-a001-00-000000013604308	23	02	8753	M	1	add_to_cart	3	1081200
20260711	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209021	bsn-a001-00-000000013604308	17	02	8753	M	2	add_to_cart	1	95000
20260711	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209021	bsn-a001-00-000000013604308	18	02	8753	M	2	add_to_cart	1	170000
20260711	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209021	bsn-a001-00-000000013604308	18	02	8753	M	2	purchase	1	120150
20260711	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753989	bsn-a001-00-000000013604308	06	02	8753	M	1	add_to_cart	1	87000
