20260708	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	00	11	684926	M	1	add_to_cart	1	135000
20260708	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753967	bsn-a001-00-000000013604308	16	02	8753	M	1	purchase	1	100100
20260708	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753989	bsn-a001-00-000000013604308	16	02	8753	M	1	purchase	2	177300
20260708	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753989	bsn-a001-00-000000013604308	16	02	8753	M	1	add_to_cart	1	135000
20260708	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753964	bsn-a001-00-000000013604308	16	02	8753	M	1	purchase	1	99000
20260708	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	16	09	8753	M	1	purchase	1	90090
20260708	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753964	bsn-a001-00-000000013604308	12	13	8753	M	1	add_to_cart	1	135000
20260708	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	07	11	684926	M	2	purchase	1	99000
20260708	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208911	bsn-a001-00-000000013604308	07	08	8753	M	1	add_to_cart	1	100700
20260708	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209021	bsn-a001-00-000000013604308	07	04	8753	M	1	add_to_cart	1	170000
20260708	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	07	15	8753	M	1	purchase	1	114610
20260708	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209021	bsn-a001-00-000000013604308	21	02	8753	M	1	add_to_cart	2	725000
20260708	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753988	bsn-a001-00-000000013604308	10	06	8753	M	2	purchase	1	99000
20260708	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753959	bsn-a001-00-000000013604308	11	10	684926	M	2	purchase	1	59200
20260708	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753959	bsn-a001-00-000000013604308	11	13	11068	P	1	purchase	1	59200
20260708	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753988	bsn-a001-00-000000013604308	09	06	8753	M	1	add_to_cart	1	135000
