20260709	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753990	bsn-a001-00-000000013604308	02	02	33421	M	1	add_to_cart	1	59000
20260709	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209021	bsn-a001-00-000000013604308	02	02	8753	M	1	add_to_cart	1	180200
20260709	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753990	bsn-a001-00-000000013604308	02	02	8753	M	1	add_to_cart	1	87000
20260709	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753988	bsn-a001-00-000000013604308	09	09	8753	M	1	purchase	1	36000
20260709	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753988	bsn-a001-00-000000013604308	09	03	8753	M	2	purchase	1	40500
20260709	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753989	bsn-a001-00-000000013604308	15	01	27758	P	1	add_to_cart	1	87000
20260709	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208911	bsn-a001-00-000000013604308	18	02	27758	P	1	add_to_cart	1	53000
20260709	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	18	02	8753	M	1	purchase	1	81560
20260709	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753988	bsn-a001-00-000000013604308	10	02	8753	M	1	purchase	1	34000
20260709	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209022	bsn-a001-00-000000013604308	16	09	8753	M	2	add_to_cart	1	53000
20260709	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209021	bsn-a001-00-000000013604308	06	02	8753	M	1	purchase	1	145960
20260709	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	20	09	612594	M	1	add_to_cart	1	30000
