20260703	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753990	bsn-a001-00-000000013604308	11	02	8753	M	1	add_to_cart	1	59000
20260703	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753990	bsn-a001-00-000000013604308	15	18	8753	M	2	add_to_cart	1	118000
20260703	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753990	bsn-a001-00-000000013604308	15	18	8753	M	2	purchase	1	47790
20260703	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753990	bsn-a001-00-000000013604308	14	18	8753	M	1	add_to_cart	1	59000
20260703	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753990	bsn-a001-00-000000013604308	14	02	8753	M	1	purchase	1	47790
20260703	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541753988	bsn-a001-00-000000013604308	21	09	8753	M	1	add_to_cart	1	45000
20260703	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	-	nad-a001-02-000000541754004	bsn-a001-00-000000013604308	02	08	8753	M	1	add_to_cart	1	40000
20260703	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	12	02	8753	M	1	add_to_cart	1	30000
20260703	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208907	bsn-a001-00-000000013604308	22	06	8753	M	1	add_to_cart	1	160000
20260703	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	-	nad-a001-02-000000494208911	bsn-a001-00-000000013604308	18	09	8753	M	1	purchase	1	81560
