20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	단백질보충제	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	18	10	633013	M	2	1	55	4	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	프로틴	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	18	09	98128	M	1	0	0	1	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	황성주생식	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	18	17	8753	M	5	1	1966	10	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	가루	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	18	09	27758	P	1	0	0	2	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	프로틴	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	18	08	529514	M	46	0	0	46	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	단백질보충제	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	18	09	23123	P	1	0	0	4	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	단백질보충제	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	18	18	529514	M	7	0	0	7	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	단백질쉐이크	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	18	02	8753	M	7	0	0	35	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	황성주라이프밀	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	18	02	684924	M	2	0	0	2	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	다이어트쉐이크	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	18	02	529514	M	4	0	0	8	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	식사대용단백질쉐이크	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	18	02	8753	M	1	0	0	3	0
20260712	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	단백질쉐이크	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	18	16	98128	M	2	0	0	2	0
